Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
591f1726ae6bb1bfc93a8c3820cd862b	k__Bacteria	0.9851332652217514
122c14d08b0a8a178389de9cf70b91e9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8896557533741112
0987da3302bedaa0bc75335f21ec376f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.7079232865831397
a46aa602e5bf36732671ba5c961a381f	k__Bacteria	0.9767441368106062
825fb3f1aa2321e9cf64047b457c67fe	k__Bacteria	0.9567115639709469
674553ef67ea462c889d0a0d27ab543d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Lardizabala; s__biternata	0.7479982334530503
a5d84a5b66cc5e33974b2ce356bcca9b	k__Bacteria	0.9810472137263637
32012088ff158e43ff17c5c8fc13ac80	k__Bacteria	0.9836493100344481
bfbdc02fd74d0660d28729089da06123	k__Bacteria	0.9580532466844366
c55031d5cf8559af3ab7ce668e249f70	k__Bacteria	0.9708749292784895
6cd05988c9e4976e231ae575649acab4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.7285243307105063
5e3ff8992f6dcf4e5392c45d5fa5a929	k__Bacteria	0.992900659993722
1177971ec151adc9bee802c2f614548b	k__Bacteria	0.9815645128705424
9b5beb5a527b0e8243abd3e72cef346a	k__Bacteria	0.9817328277958062
00f96c1b258e508d35a837b74ed04823	k__Bacteria	0.9897590670327934
cf74f4a2553f592e6a1b3ee6bfa77c88	k__Bacteria	0.9832330056410088
97f28015ba4f862f226ed6abc78d214b	k__Bacteria	0.9869516443372082
5cdfd219769e8ea77225bd3d8e24e45d	k__Bacteria	0.9661371364295585
c6a451b9870d289424ac7d8238f60c26	k__Bacteria	0.9752686095102403
4607839f7569d983a2e1425a545198b9	k__Bacteria	0.989265570744651
3726801066d9a0843d9e25b3af0a5160	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8854462712294348
799c972acd00be4eeaccbf516e79da6c	k__Bacteria	0.9759912970078639
58fccf3255f6d8baeb29e81e23ec505b	k__Bacteria	0.9912785507455383
f79647adb32e33320ecebe2abc8bee97	k__Bacteria	0.9747388351237285
30033e79512e38a3500fb71cb03ab6d2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7316361459393736
9c2fac7c7eeea8fed71436d8b0bb27a0	k__Bacteria	0.9954033523722279
c5ba4b88d0ff40814dd50e3f17c7bdec	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.888553430125765
f41576e41611b84a7c6d9a2277ffb55a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7099999368570321
f7dd3df4da75c41999040eeacda1bb57	k__Bacteria	0.9868766800434938
2dba3dc5140ae3d6a424dcd5e5ee27aa	k__Bacteria	0.980988057983991
08854ef3ac649c5b58c9ab7c6bbdc6f9	k__Bacteria	0.993739173500329
bed564345b9e540cf25f4809d0e4906f	k__Bacteria	0.9911356683530398
6cbc9f26f7c2134c5dc0b2c68204b658	k__Bacteria	0.9849610630053975
4ae53ea32aba33f9760c8f21974d0141	k__Bacteria	0.9882864490513434
627cc0ac1666a1bd67b41b941095df38	k__Bacteria	0.9862660009624917
59232a0ba6edb5478643eb7648bb85b8	k__Bacteria	0.9859481645744671
ee672cfea4b4d48ee8b9ff057b647741	k__Bacteria	0.9861982707871025
ce697b71b3ec5e615d9d6f7f1ad2db11	k__Bacteria	0.9762724984543552
03e9ae55b579af2d09454c6fdeb0f441	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__	0.9900406391763746
d20a1a10dda2eb3828b556b4ce532791	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__	0.9055915173879999
a402c7e6d85d398a8962eafe3b5df76f	k__Bacteria	0.9925077254540756
d730dcc9a6bd1fd019a19b8bc0e70a51	k__Bacteria	0.9891585701674004
d74b6629d91aca989d58ff20994ef031	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__	0.8136550188430376
77ed2d3561c74db8078363fa2496e5c7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Lardizabala; s__biternata	0.7778458132628071
f0e1690f18a56cc7c5a1d85e8cfa381d	k__Bacteria	0.9776899324146283
debf44cbb963dd2bb54d5821e35de675	k__Bacteria	0.9868815469694789
98f33dca4b1c2b2a3b4d04e3d2b25dac	k__Bacteria	0.9812486587913495
98242a0b14b0ca0d74ece4c1e8496fc9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8064596854046798
b410ca8aed1bcd97e2bc7b3a75ff9068	k__Bacteria	0.9730613295329756
bfdccf03cc8e8384da0bcf7baeb22157	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7230971388702667
23f02041ab08ad0c00fe2663b216d3e7	k__Bacteria	0.9872927411772519
40291e80e0baa027df2d8fad8ef329a2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8097272661514302
d4e66c1bcec3a2cb719fee9e3d4c8358	k__Bacteria	0.988044380946794
0b161563aaa6c93df166107c74429761	k__Bacteria	0.9589169250500391
a4289ef6174891c16c800181a3d29045	k__Bacteria	0.9889693736244418
ed1503cdda813c53b898123f537144cd	k__Bacteria	0.9638678786059346
5e8f503951d9d7f2453659badd705b11	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.7275663974771203
ab6a48084a68c7221e0bae6ffec856bc	k__Bacteria	0.9918558966671508
33bcdb89ebfb6b0cbe446c099ff0065e	k__Bacteria	0.9639924005509224
ff5163d102b9e202348f2b75b7fcbe65	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7037298683972733
9837227c3609a7f4acc7bf103428025b	k__Bacteria	0.9913085889948137
f0c743fa89999bc6330070ef017befee	k__Bacteria	0.9670606674913638
ac6afa1b9853ce66755ca028ba11bbbc	k__Bacteria	0.9714768291832527
ddc75c8328d412f042278e9258f05d58	k__Bacteria	0.9840667422517618
d0500a67c5d2ecf4f4c824fe397ca469	k__Bacteria	0.9826331177406922
05a0721a6bc542189248a77e9b4e7836	k__Bacteria	0.9659303389525271
03b76390ddb68b5ef6ded51fa51840ac	k__Bacteria	0.9735026265658324
dfeab090985eea065dd8e8b558d2fbd3	k__Bacteria	0.9921265851777789
f74040aa66b451ec18a33cb30ec79371	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	0.907417062137975
cabb75e1a4d8432490e3ee02b62cff37	k__Bacteria	0.9955990460228381
a13cf522932a23c97f8101cf4f35769b	k__Bacteria	0.9811646088436765
ed91c3430476d88ad0902d0c66c900ae	k__Bacteria	0.9820639250096905
fcdea67a6b481960a10e4dc32fd5c9e7	k__Bacteria	0.9925303588701805
cd74e50796e8ac57088ee9150141708a	k__Bacteria	0.9361025143897259
2a9b92c88233659ff3e7e37e13f72b61	k__Bacteria	0.9903497745541058
7978280e6d6f85d1794dff2fdb43c4c7	k__Bacteria	0.9891799028798404
535fdf18087a6e697298c5158d6b70e3	k__Bacteria	0.9860343000050602
12a36e9dec1f183d561bf9d3b713d4d5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.7383675008166724
d1a3bb86511a530be486dfb53cb2eb36	k__Bacteria	0.9803188691483641
7e559e38c30c3a5d4f391c769e9b23c2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7322927263587993
9fba9bc8b4440ad25626ca04c1cae7f6	k__Bacteria	0.9735578549692385
9835cea72bb6c80ba8fa7c577d9eb8c9	k__Bacteria	0.9739667551526519
